timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,dist_to_start,heading_diff_to_target,bearing_to_start,offset_distance,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position
2026-06-07 15:47:01,DRIVE_TO_START,37.9008316667,-97.6641436667,-4.40277782861324,3.195535765006785,8.78713,1.8,0.00771666,5.440,7.0,324.0,,3.86,1.000,3.86,LEFT,815,775,1090,1095
2026-06-07 15:47:01,DRIVE_TO_START,37.9008316667,-97.6641436667,-4.40277782861324,3.195535765006785,8.551,1.8,0.004115552,5.440,6.8,324.0,,3.88,1.000,3.88,LEFT,815,775,1088,1092
2026-06-07 15:47:01,DRIVE_TO_START,37.9008316667,-97.6641436667,-4.40277782861324,3.195535765006785,8.74466,1.8,0.00514444,5.440,7.0,324.0,,3.87,1.000,3.87,LEFT,815,775,1041,1044
2026-06-07 15:47:01,DRIVE_TO_START,37.9008316667,-97.6641436667,-4.40277782861324,3.195535765006785,8.8902,1.8,0.00771666,5.440,7.1,324.0,,3.86,1.000,3.86,LEFT,815,775,945,940
2026-06-07 15:47:02,DRIVE_TO_START,37.9008316667,-97.6641436667,-4.40277782861324,3.195535765006785,8.7,1.8,0.004115552,5.440,6.9,324.0,,3.87,1.000,3.87,LEFT,815,775,847,828
2026-06-07 15:47:02,DRIVE_TO_START,37.9008316667,-97.6641436667,-4.40277782861324,3.195535765006785,8.85851,1.8,0.036525524,5.440,7.1,324.0,,3.86,1.000,3.86,LEFT,815,775,829,789
2026-06-07 15:47:02,DRIVE_TO_START,37.9008321667,-97.6641433333,-4.347280517645111,3.224858474409555,8.87221,1.8,0.219153144,5.413,7.1,323.4,,3.80,1.000,3.80,LEFT,816,775,824,781
2026-06-07 15:47:02,DRIVE_TO_START,37.9008326667,-97.6641431667,-4.291783211736631,3.2395110245619443,7.1348,1.8,0.22944202400000002,5.377,5.4,323.0,,3.86,1.000,3.86,LEFT,815,775,824,781
2026-06-07 15:47:02,DRIVE_TO_START,37.9008333333,-97.6641431667,-4.217794209530159,3.239510995192883,4.59724,1.8,0.264424216,5.318,2.8,322.5,,3.96,1.000,3.96,LEFT,815,776,824,781
2026-06-07 15:47:03,DRIVE_TO_START,37.9008338333,-97.664143,-4.162296903670334,3.254172338481968,2.65997,1.8,0.256193112,5.283,0.9,322.0,,4.05,1.000,4.05,LEFT,814,776,825,781
2026-06-07 15:47:03,DRIVE_TO_START,37.9008346667,-97.6641428333,-4.069793997607748,3.268833666919578,2.09386,1.8,0.331301936,5.220,0.3,321.2,,3.99,1.000,3.99,LEFT,815,776,824,781
2026-06-07 15:47:03,DRIVE_TO_START,37.9008351667,-97.6641426667,-4.014296691253199,3.283486214853339,1.2426,1.8,0.28808864,5.186,0.5,320.7,,3.99,1.000,3.99,LEFT,815,776,825,781
2026-06-07 15:47:03,DRIVE_TO_START,37.9008358333,-97.6641426667,-3.940307690168127,3.2834861852535275,0.63954,1.8,0.28808864,5.129,1.1,320.2,,3.95,1.000,3.95,LEFT,815,776,824,780
2026-06-07 15:47:03,DRIVE_TO_START,37.9008363333,-97.6641426667,-3.884810389568474,3.2834861631300116,358.56584,1.8,0.254135336,5.087,3.2,319.8,,4.06,1.000,4.06,LEFT,814,776,825,781
2026-06-07 15:47:04,DRIVE_TO_START,37.900837,-97.6641426667,-3.810810288379616,3.2834861334521346,357.82692,1.8,0.361139688,5.030,3.9,319.3,,4.03,1.000,4.03,LEFT,814,776,825,781
2026-06-07 15:47:04,DRIVE_TO_START,37.9008378333,-97.6641426667,-3.7183184890492615,3.283486096519881,357.03224,1.8,0.394064104,4.961,4.7,318.6,,3.99,1.000,3.99,LEFT,815,776,825,781
2026-06-07 15:47:04,DRIVE_TO_START,37.9008385,-97.6641426667,-3.644318388386193,3.283486066833172,356.08988,1.8,0.375029676,4.905,5.7,318.0,,3.97,1.000,3.97,LEFT,815,776,824,781
2026-06-07 15:47:04,DRIVE_TO_START,37.9008393333,-97.6641426667,-3.5518265863822545,3.28348602986559,355.10684,1.8,0.437791844,4.837,6.7,317.2,,3.94,1.000,3.94,LEFT,815,776,824,781
2026-06-07 15:47:04,DRIVE_TO_START,37.9008401667,-97.6641426667,-3.459323686371579,3.283485992846439,353.71836,1.8,0.392520772,4.770,8.0,316.5,,3.94,1.000,3.94,LEFT,815,776,825,781
2026-06-07 15:47:05,DRIVE_TO_START,37.900841,-97.6641426667,-3.3668318850613144,3.283485955745818,353.55488,1.8,0.41515630800000003,4.703,8.2,315.7,,3.83,1.000,3.83,LEFT,815,775,825,781
2026-06-07 15:47:05,DRIVE_TO_START,37.9008418333,-97.6641426667,-3.2743400835324183,3.28348591875174,352.80788,1.8,0.490779576,4.637,9.0,314.9,,3.78,1.000,3.78,LEFT,816,775,825,781
2026-06-07 15:47:05,DRIVE_TO_START,37.9008425,-97.6641428333,-3.2003399881896706,3.2688333204634734,352.43172,1.8,0.382746336,4.575,9.3,314.4,,3.71,1.000,3.71,LEFT,816,774,824,781
2026-06-07 15:47:05,DRIVE_TO_START,37.9008433333,-97.6641428333,-3.107848188121003,3.2688332835847707,350.58684,1.8,0.46762959600000004,4.510,11.2,313.6,,3.74,1.000,3.74,LEFT,816,775,825,781
2026-06-07 15:47:05,DRIVE_TO_START,37.9008441667,-97.664143,-3.015345293803602,3.2541718835405735,349.38928,1.8,0.412584088,4.436,12.4,312.8,,3.72,1.000,3.72,LEFT,816,775,824,781
2026-06-07 15:47:06,DRIVE_TO_START,37.900845,-97.6641431667,-2.922853498199208,3.2395104838940707,349.02016,1.8,0.47946180800000004,4.363,12.7,312.1,,3.63,1.000,3.63,LEFT,817,774,825,780
2026-06-07 15:47:06,DRIVE_TO_START,37.9008463333,-97.6641435,-2.7748644078534968,3.2101964946409205,346.19964,1.8,0.45734071600000004,4.243,15.6,310.8,,3.67,1.000,3.67,LEFT,816,774,824,781
2026-06-07 15:47:06,DRIVE_TO_START,37.9008471667,-97.6641436667,-2.6823615137829693,3.1955350947921457,344.15056,1.8,0.517530664,4.172,17.6,310.0,,3.72,1.000,3.72,LEFT,816,774,825,781
2026-06-07 15:47:06,DRIVE_TO_START,37.9008481667,-97.6641438333,-2.5713669175232043,3.180882482760575,343.70132,1.8,0.521646216,4.090,18.1,309.0,,3.59,1.000,3.59,LEFT,817,774,824,781
2026-06-07 15:47:06,DRIVE_TO_START,37.9008491667,-97.664144,-2.4603723217528,3.166221078710734,342.16036,1.8,0.5159873319999999,4.010,19.6,307.8,,3.56,1.000,3.56,LEFT,817,774,825,781
2026-06-07 15:47:07,DRIVE_TO_START,37.9008498333,-97.6641441667,-2.386383326230525,3.1515596870447657,341.76416,1.8,0.414641864,3.953,20.0,307.1,,3.48,1.000,3.48,LEFT,817,773,825,781
2026-06-07 15:47:07,DRIVE_TO_START,37.9008506667,-97.6641443333,-2.293880431048,3.136907084220121,341.62184,1.8,0.385833,3.886,20.1,306.2,,3.35,1.000,3.35,LEFT,818,772,824,781
2026-06-07 15:47:07,DRIVE_TO_START,37.9008515,-97.6641445,-2.2013886346984437,3.1222456859851784,340.48528,1.8,0.48563513599999997,3.820,21.3,305.2,,3.31,1.000,3.31,LEFT,819,772,824,779
2026-06-07 15:47:07,DRIVE_TO_START,37.9008523333,-97.6641446667,-2.1088968404295496,3.1075842892501155,340.77132,1.8,0.46762959600000004,3.756,21.0,304.2,,3.15,1.000,3.15,LEFT,820,771,824,778
2026-06-07 15:47:07,DRIVE_TO_START,37.9008531667,-97.6641453333,-2.016393961195794,3.0489563971070233,338.95924,1.8,0.50929956,3.655,22.8,303.5,,3.15,1.000,3.15,LEFT,820,771,825,778
2026-06-07 15:47:08,DRIVE_TO_START,37.900854,-97.6641455,-1.92390216535564,3.0342950003366322,337.39088,1.8,0.5257617680000001,3.593,24.4,302.4,,3.13,1.000,3.13,LEFT,820,771,825,778
2026-06-07 15:47:08,DRIVE_TO_START,37.9008551667,-97.664146,-1.7944047799440888,2.9903196642502663,335.5043,1.8,0.50415512,3.487,26.3,301.0,,3.08,1.000,3.08,LEFT,820,770,824,777
2026-06-07 15:47:08,DRIVE_TO_START,37.9008558333,-97.6641461667,-1.7204157844806254,2.975658276329861,334.61136,1.8,0.431618516,3.437,27.2,300.0,,3.03,1.000,3.03,LEFT,821,770,824,777
2026-06-07 15:47:08,DRIVE_TO_START,37.9008566667,-97.664147,-1.6279129099153444,2.9023690265755318,332.1546,1.8,0.512900668,3.328,29.6,299.3,,3.07,1.000,3.07,LEFT,820,770,824,777
2026-06-07 15:47:08,DRIVE_TO_START,37.9008575,-97.6641475,-1.5354211243482883,2.858393707124263,328.87162,1.8,0.436248512,3.245,32.9,298.2,,3.18,1.000,3.18,LEFT,820,771,824,776
2026-06-07 15:47:09,DRIVE_TO_START,37.9008585,-97.6641481667,-1.4244265429501308,2.79975701951647,326.79574,1.8,0.57360506,3.141,35.0,297.0,,3.16,1.000,3.16,LEFT,820,771,824,776
2026-06-07 15:47:09,DRIVE_TO_START,37.9008593333,-97.6641485,-1.3319347516928493,2.770443062433883,327.4125,1.8,0.48049069600000005,3.074,34.4,295.7,,2.92,1.000,2.92,LEFT,822,769,824,776
2026-06-07 15:47:09,DRIVE_TO_START,37.9008601667,-97.6641491667,-1.239431869946433,2.7118063847605955,325.55044,1.8,0.508270672,2.982,36.2,294.6,,2.90,1.000,2.90,LEFT,822,769,825,776
2026-06-07 15:47:09,DRIVE_TO_START,37.900861,-97.6641498333,-1.146940088297919,2.6531785022369543,324.5642,1.8,0.512386224,2.890,37.2,293.4,,2.79,1.000,2.79,LEFT,823,768,824,776
2026-06-07 15:47:09,DRIVE_TO_START,37.9008618333,-97.6641505,-1.0544483057071492,2.5945418272335417,325.0727,1.8,0.5190739959999999,2.801,36.7,292.1,,2.57,1.000,2.57,LEFT,825,765,825,777
2026-06-07 15:47:10,DRIVE_TO_START,37.9008625,-97.6641511667,-0.980448222078237,2.5359051603451253,323.16098,1.8,0.550969524,2.719,38.6,291.1,,2.56,1.000,2.56,LEFT,825,765,825,777
2026-06-07 15:47:10,DRIVE_TO_START,37.9008635,-97.6641516667,-0.8694536348102273,2.4919298417359603,323.25718,1.8,0.44705183600000004,2.639,38.5,289.2,,2.36,1.000,2.36,LEFT,828,763,826,777
2026-06-07 15:47:10,DRIVE_TO_START,37.9008638333,-97.6641521667,-0.8324591474672406,2.4479545451887796,322.06588,1.8,0.367313016,2.586,39.7,288.8,,2.36,1.000,2.36,LEFT,828,762,828,777
2026-06-07 15:47:10,DRIVE_TO_START,37.9008643333,-97.6641526667,-0.7769618603382815,2.4039792447174255,320.12836,1.8,0.331301936,2.526,41.6,287.9,,2.37,1.000,2.37,LEFT,828,763,828,776
2026-06-07 15:47:10,DRIVE_TO_START,37.9008648333,-97.664153,-0.7214645679727472,2.3746653049282833,319.00324,1.8,0.332330824,2.482,42.8,286.9,,2.33,1.000,2.33,LEFT,828,762,828,777
2026-06-07 15:47:11,DRIVE_TO_START,37.9008651667,-97.6641535,-0.684458979790361,2.3306900108501276,318.75366,1.8,0.24178868,2.429,43.0,286.4,,2.27,1.000,2.27,LEFT,829,761,827,777
